orig_path,prep_path,class,Output,width,height,resize_mode,gaussian,gamma,equalization
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (100).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (100).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (101).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (101).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (102).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (102).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (103).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (103).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (104).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (104).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (105).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (105).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (106).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (106).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (107).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (107).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (108).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (108).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (109).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (109).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (11).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (11).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (110).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (110).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (111).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (111).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (112).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (112).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (113).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (113).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (114).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (114).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (115).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (115).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (116).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (116).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (117).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (117).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (118).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (118).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (119).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (119).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (12).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (12).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (13).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (13).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (14).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (14).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (15).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (15).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (16).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (16).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (17).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (17).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (18).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (18).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (19).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (19).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (2).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (2).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (20).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (20).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (21).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (21).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (22).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (22).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (23).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (23).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (24).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (24).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (25).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (25).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (26).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (26).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (27).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (27).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (28).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (28).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (29).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (29).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (3).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (3).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (30).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (30).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (31).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (31).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (32).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (32).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (33).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (33).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (34).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (34).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (35).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (35).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (36).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (36).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (37).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (37).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (38).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (38).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (39).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (39).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (4).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (4).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (40).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (40).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (41).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (41).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (42).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (42).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (43).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (43).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (44).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (44).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (45).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (45).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (46).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (46).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (47).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (47).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (48).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (48).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (49).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (49).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (5).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (5).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (50).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (50).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (51).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (51).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (52).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (52).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (53).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (53).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (54).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (54).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (55).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (55).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (56).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (56).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (57).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (57).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (58).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (58).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
